customer_id,age,gender,location,customer_tenure_years,policy_type,monthly_premium,coverage_level,claims_last_year,payment_delay_days,customer_satisfaction,customer_service_interactions,churn
17804,50,F,Urban,9,Third_Party,222.66,Medium,1,0,2,1,0
17805,47,F,Urban,1,Comprehensive,297.01,Medium,0,0,1,1,0
17806,53,F,Urban,18,Third_Party,247.49,High,1,0,3,2,0
17807,31,F,Suburban,5,Basic,147.31,High,0,0,3,1,0
17808,29,F,Urban,1,Third_Party,207.23,Medium,0,0,2,1,0
17809,41,F,Urban,7,Comprehensive,334.9,Low,0,0,2,1,0
17810,52,F,Urban,4,Comprehensive,340.8,High,2,0,4,1,0
17811,35,F,Urban,3,Comprehensive,280.18,Medium,0,15,4,2,1
17812,56,M,Urban,7,Comprehensive,327.7,High,1,18,4,4,1
17813,45,F,Urban,1,Third_Party,193.21,Medium,0,0,3,2,0
17814,27,M,Urban,8,Comprehensive,285.06,Medium,0,0,5,4,0
17815,44,F,Suburban,8,Third_Party,202.27,Medium,0,0,5,3,0
17816,45,M,Urban,3,Basic,127.46,Medium,0,17,2,2,1
17817,44,M,Urban,17,Comprehensive,301.28,Medium,2,0,1,2,0
17818,46,F,Urban,11,Third_Party,218.99,Low,1,0,3,5,0
17819,41,M,Urban,7,Basic,134.88,Medium,1,0,2,2,0
17820,43,F,Suburban,14,Third_Party,229.17,Medium,0,0,4,3,0
17821,43,M,Urban,8,Comprehensive,269.88,Medium,0,0,5,5,0
17822,49,M,Suburban,3,Basic,100.0,High,1,14,5,1,0
17823,56,F,Suburban,1,Third_Party,244.88,High,1,12,3,1,0
17824,46,F,Suburban,4,Third_Party,223.14,Medium,2,14,3,2,1
17825,48,M,Urban,25,Comprehensive,295.67,Medium,1,0,5,3,0
17826,38,M,Urban,5,Third_Party,210.7,Medium,0,11,3,2,0
17827,50,M,Suburban,1,Basic,116.04,High,0,0,4,2,0
17828,28,M,Suburban,7,Comprehensive,285.41,Medium,1,22,2,1,1
17829,55,F,Urban,8,Comprehensive,323.58,High,1,0,2,2,0
17830,32,F,Suburban,5,Third_Party,242.77,Medium,1,9,5,0,0
17831,40,M,Urban,10,Comprehensive,280.35,Medium,0,21,2,3,1
17832,54,M,Rural,1,Comprehensive,291.89,High,0,14,5,0,0
17833,44,M,Urban,9,Third_Party,256.85,Medium,0,13,2,3,1
17834,61,F,Suburban,10,Comprehensive,329.88,Medium,2,0,3,3,0
17835,36,F,Rural,3,Third_Party,210.11,Medium,1,18,3,3,1
17836,51,F,Urban,5,Comprehensive,334.48,High,0,0,3,4,0
17837,53,F,Urban,5,Third_Party,203.42,Low,0,0,5,1,0
17838,42,F,Suburban,7,Comprehensive,297.48,High,1,16,4,0,0
17839,59,M,Suburban,5,Comprehensive,345.12,Low,0,0,5,1,0
17840,39,M,Suburban,7,Comprehensive,272.89,Medium,0,0,1,2,0
17841,48,M,Suburban,13,Comprehensive,293.57,High,1,0,3,1,0
17842,28,M,Urban,2,Comprehensive,269.24,Medium,0,0,4,2,0
17843,25,F,Suburban,3,Comprehensive,332.88,Medium,0,15,3,5,1
17844,60,M,Rural,20,Comprehensive,317.31,Low,1,0,5,0,0
17845,37,F,Suburban,2,Comprehensive,312.08,Medium,0,0,4,1,0
17846,33,M,Suburban,3,Comprehensive,284.07,Medium,0,0,3,1,0
17847,31,F,Suburban,2,Basic,101.52,High,1,0,4,1,0
17848,39,F,Urban,8,Comprehensive,324.15,Medium,1,0,4,1,0
17849,52,F,Suburban,2,Comprehensive,332.91,Low,0,0,4,3,0
17850,50,M,Suburban,4,Comprehensive,298.68,Medium,2,0,2,1,0
17851,36,M,Urban,4,Comprehensive,303.06,Medium,0,0,3,3,0
17852,56,F,Urban,2,Basic,136.82,Low,0,0,3,2,0
17853,30,F,Urban,1,Third_Party,240.53,High,1,0,4,4,0
17854,28,F,Urban,15,Third_Party,188.22,High,1,0,4,0,0
17855,54,F,Urban,3,Third_Party,240.82,Medium,1,0,3,2,0
17856,46,M,Suburban,2,Comprehensive,308.14,Medium,0,0,2,4,0
17857,47,M,Rural,2,Third_Party,209.18,Low,0,0,2,2,0
17858,29,M,Urban,2,Third_Party,217.1,High,0,0,5,2,0
17859,28,M,Urban,2,Comprehensive,277.36,Medium,0,14,4,0,1
17860,60,F,Urban,12,Third_Party,280.15,Medium,1,0,2,0,0
17861,38,F,Urban,5,Basic,145.31,High,0,0,1,0,0
17862,36,M,Urban,7,Comprehensive,281.01,High,0,0,4,3,0
17863,55,M,Rural,2,Comprehensive,303.02,Medium,0,16,3,1,0
17864,44,M,Urban,5,Third_Party,232.09,Medium,1,0,3,1,0
17865,46,M,Suburban,5,Third_Party,212.49,Low,0,19,4,1,1
17866,59,F,Urban,17,Comprehensive,316.39,Medium,1,0,3,3,0
17867,59,M,Rural,3,Basic,126.39,High,0,0,5,0,0
17868,43,F,Urban,2,Basic,100.0,Medium,1,15,2,3,1
17869,33,M,Urban,8,Third_Party,210.77,Medium,0,0,3,3,0
17870,42,M,Urban,24,Third_Party,217.03,Medium,0,0,3,0,0
17871,64,M,Urban,4,Comprehensive,333.96,Low,0,0,1,3,0
17872,44,F,Urban,2,Third_Party,226.03,Medium,0,17,4,2,1
17873,42,F,Urban,3,Comprehensive,290.78,High,0,0,5,2,0
17874,47,M,Suburban,1,Basic,101.86,Low,0,0,2,4,0
17875,34,F,Urban,6,Third_Party,204.84,Medium,0,0,5,3,0
17876,61,M,Urban,9,Basic,136.97,High,0,0,5,3,0
17877,50,M,Suburban,2,Basic,125.23,Low,0,0,2,3,0
17878,51,F,Urban,5,Comprehensive,318.44,High,0,0,2,2,0
17879,50,F,Urban,11,Comprehensive,301.8,Low,1,0,4,5,0
17880,40,F,Rural,2,Third_Party,237.05,Medium,0,24,5,1,1
17881,34,F,Rural,9,Comprehensive,306.81,Medium,0,0,1,7,0
17882,61,F,Suburban,10,Third_Party,241.25,High,0,0,1,1,0
17883,50,M,Urban,3,Third_Party,240.92,High,0,0,3,0,0
17884,41,M,Urban,2,Basic,103.7,High,0,0,4,3,0
17885,45,F,Urban,8,Comprehensive,350.27,High,0,0,3,1,0
17886,51,M,Rural,15,Third_Party,237.38,Low,0,10,3,1,0
17887,56,M,Suburban,2,Comprehensive,352.5,High,0,24,2,2,1
17888,54,M,Urban,4,Third_Party,242.6,Low,1,12,1,3,0
17889,49,M,Suburban,18,Third_Party,249.4,Medium,1,0,2,4,0
17890,46,M,Urban,5,Third_Party,206.51,High,0,13,3,1,0
17891,42,F,Urban,1,Comprehensive,316.42,Low,0,0,3,1,0
17892,39,M,Urban,3,Third_Party,221.17,Low,1,0,2,0,0
17893,21,M,Urban,13,Comprehensive,240.57,Low,0,0,2,1,0
17894,54,M,Urban,8,Third_Party,207.08,High,0,0,2,0,0
17895,23,F,Urban,1,Basic,100.0,Medium,1,16,4,3,1
17896,42,M,Urban,5,Basic,127.88,Medium,0,0,2,1,0
17897,37,F,Urban,17,Comprehensive,288.05,Low,0,0,1,1,0
17898,57,M,Rural,2,Basic,102.64,High,0,0,2,2,0
17899,47,M,Urban,3,Third_Party,192.46,Medium,0,11,2,2,0
17900,36,M,Suburban,3,Third_Party,213.27,Low,1,20,1,0,1
17901,27,M,Urban,4,Basic,128.37,Medium,0,0,3,5,0
17902,49,F,Suburban,2,Comprehensive,338.8,High,0,0,3,3,0
17903,46,F,Rural,3,Basic,120.32,Medium,1,0,3,3,0
17904,34,F,Urban,9,Comprehensive,313.97,Medium,0,15,1,4,1
17905,45,F,Rural,2,Comprehensive,285.96,Medium,1,0,3,3,0
17906,48,F,Suburban,6,Third_Party,218.81,Medium,0,0,4,3,0
17907,40,M,Rural,3,Comprehensive,288.02,Medium,0,0,5,2,0
17908,50,F,Rural,2,Third_Party,233.93,High,1,19,3,1,1
17909,39,F,Urban,2,Third_Party,222.98,Medium,0,0,3,1,0
17910,56,M,Rural,3,Comprehensive,329.72,Medium,0,15,2,1,1
17911,53,M,Suburban,2,Third_Party,208.83,High,1,0,5,2,0
17912,60,M,Urban,1,Third_Party,243.76,High,0,0,4,3,0
17913,25,F,Urban,8,Basic,128.94,Medium,2,0,2,2,0
17914,42,M,Urban,3,Comprehensive,292.17,Medium,0,0,1,3,0
17915,47,F,Urban,2,Third_Party,229.75,High,2,0,3,3,0
17916,37,F,Urban,4,Basic,112.64,Low,0,0,4,2,0
17917,31,M,Suburban,2,Third_Party,226.38,Low,0,0,5,1,0
17918,47,M,Suburban,6,Comprehensive,322.96,Medium,0,0,3,1,0
17919,49,M,Urban,2,Third_Party,217.7,Low,0,0,4,3,0
17920,45,M,Rural,4,Comprehensive,315.49,High,0,0,3,4,0
17921,31,F,Urban,4,Comprehensive,282.84,High,1,0,5,2,0
17922,43,M,Urban,2,Third_Party,216.92,Medium,0,11,2,3,0
17923,42,M,Urban,9,Comprehensive,292.38,High,0,0,2,1,0
17924,32,M,Urban,2,Comprehensive,286.82,High,0,0,5,1,0
17925,47,F,Urban,7,Basic,188.19,High,1,0,4,1,0
17926,39,F,Urban,6,Comprehensive,325.32,Medium,0,8,3,3,0
17927,34,M,Rural,2,Basic,100.0,Medium,1,9,5,4,0
17928,41,M,Urban,3,Third_Party,238.49,Low,0,0,5,5,0
17929,53,M,Urban,1,Comprehensive,348.95,Medium,0,14,4,2,0
17930,53,F,Urban,8,Basic,132.93,High,0,0,4,4,0
17931,55,M,Urban,4,Third_Party,226.3,High,0,0,4,2,0
17932,46,M,Urban,4,Third_Party,183.16,Medium,1,0,4,2,0
17933,41,F,Rural,6,Third_Party,214.22,Medium,0,14,4,1,0
17934,39,F,Urban,6,Comprehensive,277.42,High,0,0,4,1,0
17935,51,F,Rural,1,Third_Party,223.07,Medium,0,0,3,3,0
17936,52,M,Urban,2,Third_Party,241.85,Low,1,0,3,2,0
17937,44,F,Urban,5,Comprehensive,289.33,Medium,0,0,2,3,0
17938,62,F,Suburban,2,Third_Party,254.96,High,1,0,1,1,0
17939,60,M,Suburban,4,Third_Party,215.25,High,0,19,2,1,1
17940,48,M,Suburban,5,Third_Party,258.76,Medium,0,8,5,3,0
17941,31,M,Suburban,8,Third_Party,209.01,High,0,0,3,2,0
17942,47,M,Rural,8,Comprehensive,342.84,Medium,2,0,4,2,0
17943,36,F,Urban,3,Comprehensive,291.11,High,1,0,3,3,0
17944,49,M,Urban,4,Third_Party,242.63,High,1,0,4,1,0
17945,27,M,Suburban,14,Basic,112.72,Medium,1,11,3,3,0
17946,38,M,Urban,3,Comprehensive,313.96,Medium,0,13,2,3,1
17947,63,F,Urban,1,Comprehensive,309.37,Medium,1,0,4,1,0
17948,61,M,Urban,5,Basic,167.5,Low,0,0,2,2,0
17949,40,M,Urban,6,Basic,126.71,High,0,0,3,0,0
17950,65,M,Suburban,1,Comprehensive,301.67,Medium,0,0,5,1,0
17951,42,M,Suburban,9,Comprehensive,280.24,Medium,0,0,3,2,0
17952,58,M,Urban,1,Comprehensive,359.94,Medium,0,0,2,0,0
17953,43,F,Urban,13,Third_Party,215.3,Medium,0,18,5,2,0
17954,55,F,Urban,9,Basic,146.01,Medium,0,0,3,1,0
17955,46,M,Rural,3,Comprehensive,308.42,Low,1,0,2,1,0
17956,29,M,Urban,6,Comprehensive,277.3,Medium,0,0,2,3,0
17957,50,M,Urban,1,Comprehensive,312.59,High,1,0,2,1,0
17958,48,F,Urban,4,Comprehensive,319.77,Medium,1,16,5,1,0
17959,50,M,Suburban,2,Basic,104.04,Medium,2,0,4,4,0
17960,47,F,Urban,4,Third_Party,218.75,High,1,0,1,4,0
17961,40,M,Urban,2,Third_Party,206.25,Medium,0,6,4,1,0
17962,37,M,Urban,8,Comprehensive,266.73,Low,0,0,5,1,0
17963,25,F,Urban,3,Comprehensive,267.54,Medium,2,12,2,1,1
17964,45,F,Urban,13,Third_Party,208.64,Medium,0,20,3,0,1
17965,43,M,Rural,12,Third_Party,227.44,Low,0,12,5,2,0
17966,51,M,Urban,17,Third_Party,208.12,Low,1,0,2,1,0
17967,40,M,Urban,26,Third_Party,227.73,High,0,0,2,4,0
17968,55,M,Urban,11,Third_Party,201.15,High,0,12,3,4,0
17969,55,F,Urban,9,Comprehensive,333.07,High,1,0,2,1,0
17970,51,F,Urban,10,Third_Party,219.59,Medium,1,0,3,2,0
17971,47,M,Urban,15,Comprehensive,275.25,Medium,0,0,1,1,0
17972,52,M,Urban,8,Comprehensive,324.01,High,0,0,3,0,0
17973,34,F,Urban,4,Third_Party,234.21,Medium,0,0,5,2,0
17974,50,F,Urban,2,Comprehensive,300.78,Low,0,0,3,3,0
17975,43,F,Urban,6,Comprehensive,283.15,High,0,0,5,2,0
17976,55,M,Urban,3,Basic,151.32,High,0,0,3,3,0
17977,47,M,Suburban,4,Comprehensive,274.37,High,2,0,5,2,0
17978,44,F,Urban,3,Comprehensive,320.13,Medium,1,0,4,1,0
17979,41,M,Urban,1,Third_Party,241.33,High,0,11,1,2,0
17980,41,M,Suburban,5,Third_Party,212.13,High,1,0,3,3,0
17981,54,M,Urban,4,Comprehensive,259.04,High,0,0,3,1,0
17982,41,M,Urban,2,Third_Party,240.25,Medium,0,13,4,3,1
17983,40,F,Urban,6,Third_Party,221.75,High,0,0,5,3,0
17984,37,M,Urban,3,Third_Party,237.57,Low,1,11,4,3,0
17985,45,F,Urban,1,Comprehensive,314.1,High,1,11,5,1,0
17986,42,M,Rural,2,Comprehensive,294.22,Medium,0,0,1,3,0
17987,32,F,Urban,3,Comprehensive,304.16,Medium,0,20,4,8,1
17988,50,M,Urban,9,Comprehensive,315.77,High,0,0,3,1,0
17989,39,F,Rural,7,Third_Party,155.44,High,1,0,5,2,0
17990,52,M,Urban,4,Third_Party,244.51,High,1,0,4,2,0
17991,35,M,Rural,6,Third_Party,214.56,Medium,0,0,4,1,0
17992,49,F,Suburban,5,Basic,131.29,Medium,0,0,4,1,0
17993,36,M,Urban,3,Basic,159.78,High,0,15,3,1,1
17994,60,M,Suburban,5,Basic,113.99,High,1,14,4,2,0
17995,38,M,Urban,4,Third_Party,211.0,Medium,1,13,4,0,0
17996,45,F,Urban,7,Comprehensive,279.45,Low,0,20,4,1,1
17997,47,M,Urban,2,Comprehensive,304.48,Medium,0,18,2,3,1
17998,37,F,Urban,5,Comprehensive,318.53,Medium,2,0,4,1,0
17999,45,F,Urban,2,Third_Party,221.44,Medium,0,0,3,1,0
18000,28,M,Rural,2,Comprehensive,258.16,Medium,1,0,2,4,0
18001,57,F,Urban,7,Comprehensive,296.66,High,1,0,5,0,0
18002,43,M,Rural,1,Comprehensive,287.81,Medium,0,0,3,2,0
18003,57,M,Urban,5,Third_Party,273.78,Medium,1,0,5,3,0
18004,39,F,Urban,5,Third_Party,243.97,Medium,0,0,4,1,0
18005,43,F,Urban,12,Basic,119.82,High,0,0,4,2,0
18006,64,M,Rural,16,Comprehensive,336.95,Medium,0,0,3,2,0
18007,20,M,Suburban,3,Third_Party,211.51,High,2,0,3,1,0
18008,35,F,Urban,3,Basic,111.0,High,0,0,2,1,0
18009,51,M,Rural,6,Comprehensive,335.75,High,2,11,4,0,0
18010,42,F,Suburban,4,Third_Party,212.88,Medium,0,0,4,3,0
18011,57,M,Urban,4,Comprehensive,340.62,Medium,0,0,2,0,0
18012,45,M,Suburban,7,Basic,160.11,Medium,0,0,5,2,0
18013,31,F,Urban,2,Third_Party,195.09,Low,0,0,2,3,0
18014,42,F,Urban,5,Comprehensive,333.39,High,0,0,2,2,0
18015,39,F,Urban,3,Comprehensive,305.68,High,0,0,5,3,0
18016,61,F,Urban,30,Comprehensive,356.38,Medium,0,0,4,0,0
18017,40,F,Urban,3,Comprehensive,270.81,High,0,0,4,2,0
18018,29,M,Urban,14,Comprehensive,305.37,Medium,0,0,4,2,0
18019,50,F,Urban,2,Third_Party,202.24,Medium,0,0,3,1,0
18020,55,F,Urban,9,Comprehensive,326.43,Low,1,0,1,0,0
18021,58,M,Suburban,1,Third_Party,227.28,High,0,19,5,2,1
18022,54,F,Urban,5,Comprehensive,320.32,Medium,1,0,3,4,0
18023,37,M,Suburban,7,Third_Party,206.76,Medium,0,0,3,1,0
18024,63,M,Rural,8,Basic,150.69,High,1,23,5,6,1
18025,26,F,Suburban,2,Comprehensive,259.29,Medium,0,0,3,5,0
18026,45,M,Rural,10,Third_Party,189.37,Medium,1,17,5,2,0
18027,43,M,Urban,10,Comprehensive,310.16,Medium,1,0,5,2,0
18028,43,F,Urban,7,Comprehensive,303.85,Medium,0,0,2,0,0
18029,50,F,Urban,2,Basic,157.64,Medium,0,0,3,3,0
18030,19,F,Suburban,6,Comprehensive,302.69,Low,0,0,1,2,0
18031,42,M,Suburban,5,Basic,138.32,Medium,0,10,3,3,0
18032,49,F,Urban,13,Comprehensive,338.12,Low,0,0,5,1,0
18033,37,M,Urban,7,Third_Party,231.53,Medium,0,0,3,0,0
18034,44,F,Urban,4,Third_Party,232.75,Low,2,0,5,1,0
18035,47,F,Suburban,8,Comprehensive,311.02,Medium,0,0,2,1,0
18036,39,F,Urban,1,Comprehensive,292.55,Medium,0,11,5,3,0
18037,55,F,Suburban,3,Third_Party,263.15,High,0,0,1,0,0
18038,40,F,Rural,2,Comprehensive,374.64,Medium,0,0,4,1,0
18039,33,M,Urban,7,Basic,119.45,High,0,10,4,4,0
18040,24,M,Urban,3,Comprehensive,270.16,Medium,0,0,4,2,0
18041,41,M,Urban,2,Basic,100.0,Medium,0,0,3,1,0
18042,54,M,Urban,1,Comprehensive,306.87,Medium,0,0,2,3,0
18043,39,M,Urban,19,Comprehensive,329.32,Medium,0,0,3,0,0
18044,35,M,Urban,9,Comprehensive,335.96,High,1,0,3,3,0
18045,53,F,Urban,11,Comprehensive,330.52,High,0,0,1,4,0
18046,49,M,Rural,10,Third_Party,257.15,High,1,0,3,1,0
18047,40,M,Suburban,3,Third_Party,238.09,Medium,0,15,1,6,1
18048,58,M,Urban,6,Comprehensive,352.19,High,2,0,5,2,0
18049,45,F,Urban,6,Comprehensive,283.86,High,1,20,4,1,1
18050,47,M,Urban,3,Basic,103.35,High,0,0,3,5,0
18051,38,F,Suburban,10,Basic,100.0,Medium,0,0,4,6,0
18052,35,F,Suburban,8,Comprehensive,293.12,Medium,2,0,5,3,0
18053,51,F,Urban,3,Comprehensive,350.59,Medium,0,0,4,3,0
18054,38,M,Suburban,2,Basic,104.06,Low,0,0,1,5,0
18055,50,F,Suburban,15,Comprehensive,343.62,Medium,2,0,1,5,0
18056,36,M,Suburban,11,Comprehensive,292.96,High,0,0,3,2,0
18057,38,M,Suburban,9,Basic,120.39,Medium,0,0,3,4,0
18058,42,M,Urban,3,Third_Party,218.07,Medium,0,0,3,1,0
18059,55,F,Urban,13,Comprehensive,342.76,Low,0,22,4,2,1
18060,40,M,Suburban,2,Comprehensive,303.95,Low,0,13,1,2,1
18061,52,F,Urban,1,Comprehensive,338.7,High,0,0,5,2,0
18062,33,F,Urban,7,Comprehensive,292.63,High,1,10,2,0,0
18063,55,F,Suburban,5,Third_Party,229.8,Medium,0,0,2,0,0
18064,45,F,Urban,11,Comprehensive,305.91,High,0,0,2,3,0
18065,39,M,Urban,7,Third_Party,211.34,Medium,0,13,2,4,0
18066,49,F,Urban,4,Basic,132.17,Medium,1,0,4,1,0
18067,31,M,Suburban,2,Third_Party,193.71,Low,0,0,4,3,0
18068,36,M,Urban,2,Third_Party,198.8,Medium,0,0,1,4,0
18069,56,M,Suburban,2,Third_Party,235.59,Medium,0,0,5,2,0
18070,53,M,Suburban,7,Comprehensive,274.11,Medium,0,0,3,1,0
18071,45,M,Suburban,1,Third_Party,228.18,Low,1,14,2,3,1
18072,58,M,Urban,3,Comprehensive,326.94,High,1,10,2,1,0
18073,38,F,Suburban,3,Basic,101.04,High,1,0,1,8,0
18074,50,M,Urban,3,Basic,131.97,Medium,1,0,2,1,0
18075,39,M,Suburban,2,Third_Party,203.7,Low,0,0,2,0,0
18076,41,F,Suburban,6,Comprehensive,306.16,Medium,0,11,2,1,0
18077,50,F,Suburban,5,Third_Party,216.99,High,0,0,3,4,0
18078,42,F,Urban,7,Third_Party,227.15,Medium,0,0,5,0,0
18079,47,M,Urban,13,Comprehensive,333.05,High,0,21,3,2,1
18080,59,F,Urban,7,Comprehensive,286.56,Low,1,0,2,3,0
18081,45,M,Rural,3,Third_Party,236.96,Medium,2,0,2,2,0
18082,46,M,Urban,5,Comprehensive,320.64,Medium,0,0,2,1,0
18083,37,F,Urban,4,Comprehensive,294.92,Medium,1,0,4,5,0
18084,40,M,Urban,3,Basic,104.68,Medium,1,16,3,2,1
18085,39,M,Suburban,1,Basic,100.0,Medium,3,0,5,2,0
18086,30,F,Rural,6,Comprehensive,283.1,Medium,0,0,2,3,0
18087,40,M,Urban,5,Comprehensive,293.4,High,0,0,1,1,0
18088,38,F,Urban,4,Third_Party,204.5,Medium,0,0,3,0,0
18089,51,M,Suburban,1,Third_Party,245.77,High,0,0,2,2,0
18090,36,M,Suburban,4,Comprehensive,320.81,High,0,0,2,3,0
18091,29,F,Urban,3,Comprehensive,302.21,Low,0,0,4,1,0
18092,43,M,Urban,4,Third_Party,221.01,Medium,0,0,3,0,0
18093,49,F,Suburban,16,Third_Party,223.48,High,0,7,2,1,0
18094,63,M,Suburban,5,Basic,147.93,Low,0,0,3,1,0
18095,51,M,Urban,17,Third_Party,243.51,High,0,0,3,1,0
18096,41,M,Urban,17,Comprehensive,321.84,Medium,1,20,2,0,1
18097,30,M,Urban,4,Basic,115.9,Low,1,0,1,2,0
18098,44,F,Suburban,8,Third_Party,197.41,Medium,0,0,2,1,0
18099,44,M,Urban,8,Basic,100.0,Low,0,0,4,2,0
18100,79,F,Suburban,4,Basic,100.0,High,0,0,4,2,0
18101,51,M,Suburban,20,Comprehensive,341.29,Medium,0,0,4,0,0
18102,34,M,Suburban,3,Third_Party,232.81,Low,0,0,4,0,0
18103,43,M,Urban,5,Comprehensive,281.8,Medium,0,0,4,5,0
18104,44,M,Rural,2,Third_Party,205.13,Medium,0,0,3,3,0
18105,55,F,Urban,7,Comprehensive,306.75,Medium,0,0,3,1,0
18106,25,F,Rural,1,Basic,106.48,Medium,0,0,3,2,0
18107,48,M,Suburban,8,Basic,159.31,Medium,0,0,3,2,0
18108,51,M,Urban,4,Third_Party,212.51,Medium,1,12,4,5,0
18109,37,F,Suburban,3,Basic,138.29,Medium,1,0,4,2,0
18110,47,F,Rural,4,Comprehensive,328.69,High,0,0,2,3,0
18111,41,M,Suburban,5,Comprehensive,304.55,Low,0,0,3,1,0
18112,52,F,Suburban,2,Third_Party,209.29,Medium,1,0,4,3,0
18113,36,F,Suburban,4,Third_Party,209.66,Low,0,0,2,0,0
18114,36,F,Urban,8,Comprehensive,307.79,Low,0,0,5,2,0
18115,57,F,Suburban,3,Third_Party,237.75,Medium,0,0,3,2,0
18116,45,F,Urban,4,Comprehensive,304.44,Low,1,0,2,1,0
18117,46,F,Urban,6,Comprehensive,279.67,Medium,0,0,2,2,0
18118,26,M,Urban,2,Basic,100.0,Medium,0,0,4,2,0
18119,66,F,Urban,4,Third_Party,210.89,Medium,0,19,4,3,0
18120,59,M,Urban,3,Third_Party,248.34,High,0,0,3,0,0
18121,42,M,Urban,5,Comprehensive,294.42,Medium,1,11,3,1,0
18122,32,F,Urban,11,Basic,149.46,Medium,2,17,4,2,1
18123,71,M,Urban,2,Comprehensive,354.05,Low,1,0,4,0,0
18124,66,F,Urban,4,Third_Party,241.0,Low,2,0,3,2,0
18125,33,M,Urban,9,Third_Party,242.57,Medium,2,0,3,1,0
18126,42,M,Suburban,6,Comprehensive,296.79,Low,1,0,2,3,0
18127,32,F,Urban,14,Third_Party,184.7,High,1,0,3,3,0
18128,41,M,Rural,5,Third_Party,220.27,High,0,21,2,2,1
18129,32,F,Suburban,3,Basic,107.04,High,0,0,2,0,0
18130,47,F,Urban,2,Comprehensive,298.24,High,1,0,3,2,0
18131,48,M,Urban,13,Comprehensive,329.37,High,1,0,1,3,0
18132,23,M,Suburban,5,Basic,112.3,Low,0,0,4,2,0
18133,42,M,Urban,4,Comprehensive,289.87,Medium,0,0,4,1,0
18134,47,F,Suburban,8,Third_Party,253.47,Medium,1,0,4,0,0
18135,51,M,Urban,3,Comprehensive,298.35,Medium,0,0,1,2,0
18136,42,F,Urban,1,Basic,140.1,High,0,0,1,2,0
18137,49,M,Urban,5,Third_Party,233.72,High,0,0,3,1,0
18138,51,M,Urban,11,Third_Party,208.29,Medium,1,13,4,4,0
18139,42,F,Urban,2,Third_Party,183.77,Low,1,14,3,0,1
18140,49,F,Urban,2,Third_Party,219.52,Low,0,0,2,0,0
18141,53,M,Rural,1,Basic,122.53,Medium,1,0,4,1,0
18142,54,M,Urban,13,Third_Party,211.22,High,0,0,1,3,0
18143,46,F,Urban,7,Third_Party,228.9,High,0,0,5,2,0
18144,44,F,Urban,4,Third_Party,220.48,High,1,0,3,4,0
18145,41,M,Urban,5,Third_Party,226.56,Medium,1,0,2,1,0
18146,46,F,Suburban,3,Comprehensive,307.06,High,1,22,4,0,1
18147,39,F,Urban,5,Comprehensive,327.45,Low,1,14,2,0,1
18148,43,F,Urban,8,Comprehensive,295.43,High,0,0,3,1,0
18149,44,M,Urban,15,Third_Party,250.18,Medium,0,0,3,2,0
18150,43,F,Urban,6,Comprehensive,306.19,Medium,0,0,5,1,0
18151,29,M,Suburban,3,Third_Party,212.84,High,1,0,5,5,0
18152,45,M,Urban,3,Comprehensive,313.7,Medium,0,0,4,0,0
18153,38,F,Urban,16,Comprehensive,307.74,Medium,1,0,3,0,0
18154,53,F,Urban,6,Comprehensive,307.24,Low,3,0,5,2,0
18155,45,M,Rural,19,Third_Party,239.7,Medium,0,0,5,3,0
18156,50,F,Urban,8,Third_Party,187.32,Low,0,0,2,1,0
18157,29,M,Suburban,2,Third_Party,216.1,High,1,0,5,3,0
18158,52,M,Urban,2,Basic,130.48,Medium,1,0,3,0,0
18159,45,M,Rural,2,Third_Party,231.47,Low,0,11,1,2,1
18160,31,F,Urban,18,Basic,104.14,Medium,0,17,3,1,0
18161,61,M,Suburban,1,Third_Party,202.88,High,0,0,2,0,0
18162,44,M,Urban,14,Third_Party,236.78,Medium,1,0,3,1,0
18163,58,F,Urban,2,Comprehensive,297.95,High,0,0,3,2,0
18164,53,M,Urban,5,Comprehensive,350.38,Medium,1,0,3,3,0
18165,26,M,Urban,25,Comprehensive,316.48,Medium,1,0,3,3,0
18166,30,M,Urban,5,Comprehensive,288.03,Low,1,0,3,1,0
18167,45,F,Urban,1,Comprehensive,316.93,Medium,0,0,3,4,0
18168,34,M,Urban,2,Third_Party,194.14,Medium,0,0,5,3,0
18169,41,M,Suburban,6,Basic,100.0,Medium,0,11,3,1,0
18170,63,F,Urban,2,Basic,125.19,Medium,0,0,1,4,0
18171,28,M,Urban,8,Third_Party,218.9,Medium,0,0,2,2,0
18172,50,F,Suburban,9,Third_Party,207.05,Medium,0,0,3,1,0
18173,44,F,Urban,8,Third_Party,214.98,Medium,0,0,2,3,0
18174,43,M,Urban,3,Third_Party,229.67,Medium,0,0,3,1,0
18175,61,M,Urban,8,Basic,129.16,High,1,0,3,1,0
18176,52,F,Suburban,4,Comprehensive,321.21,High,1,0,3,3,0
18177,36,F,Suburban,2,Basic,100.0,Medium,0,0,2,3,0
18178,36,M,Rural,1,Comprehensive,306.19,Medium,0,0,2,1,0
18179,51,F,Urban,32,Third_Party,207.37,High,0,0,4,3,0
18180,73,F,Urban,1,Third_Party,261.32,Medium,0,11,2,4,0
18181,48,F,Suburban,7,Basic,149.63,Medium,2,15,3,5,1
18182,38,F,Urban,4,Third_Party,190.11,Low,1,20,5,3,1
18183,47,F,Urban,6,Basic,149.98,Medium,0,0,5,2,0
18184,52,F,Suburban,6,Basic,141.81,High,0,17,3,3,0
